,lng,lat,API_rejected
"Hiiu maakond, Pühalepa vald, Puliste küla, Mardi",22.9464999,58.92289989999999,False
"Tartu maakond, Ülenurme vald, Laane küla, Lennu tn 68",26.6779104,58.31041070000001,False
"Tartu maakond, Tartu linn, Kulli tn 10",26.6916262,58.3554656,False
"Valga maakond, Otepää vald, Vidrike küla, Lutsujärve",26.526846000000006,57.99069189999999,False
"Pärnu maakond, Paikuse vald, Paikuse alev, Kalda tee 26",24.6233942,58.38344350000001,False
"Harju maakond, Kiili vald, Kiili alev, Põllu tn 7",24.833576500000003,59.30614720000001,False
"Tartu maakond, Tartu linn, Õuna tn 34",26.7011479,58.3593765,False
"Tartu maakond, Tartu linn, Salme tn 26a",26.7332616,58.36626379999999,False
"Harju maakond, Saku vald, Metsanurme küla, Aedniku tee 9",24.6525483,59.26602329999999,False
"Jõgeva maakond, Mustvee linn, Kastani tn 37",26.9366135,58.84909739999999,False
"Lääne-Viru maakond, Rakvere linn, Lääne põik 4",26.335678100000006,59.3582316,False
"Harju maakond, Saue vald, Alliku küla, Tootsi tee 3",24.5866567,59.36335129999999,False
"Saare maakond, Lääne-Saare vald, Atla küla, Nüssaku",,,True
"Harju maakond, Kiili vald, Vaela küla, Lageda tee 2",24.8254508,59.3231766,False
"Hiiu maakond, Hiiu vald, Kärdla linn, Aia tn 7a",22.7327938,58.999782,False
"Harju maakond, Harku vald, Tiskre küla, Oja tee 16",24.5889448,59.412621400000006,False
"Harju maakond, Viimsi vald, Leppneeme küla, Karusambla tee 29",24.8725355,59.54382099999999,False
"Harju maakond, Saku vald, Kajamaa küla, Vanaesko",24.7161499,59.2821289,False
"Harju maakond, Rae vald, Vaskjala küla, Ujula tee 4",24.9385684,59.3611988,False
"Harju maakond, Rae vald, Järveküla, Rätsepa põik 6",24.8333747,59.3767345,False
"Harju maakond, Tallinn, Pirita linnaosa, Aianduse tee 61",24.8695587,59.4898225,False
"Rapla maakond, Kohila vald, Aespa alevik, Kapa vkt 152",24.6684,59.2161,False
"Harju maakond, Tallinn, Pirita linnaosa, Priimula tee 24",24.877151100000006,59.4870774,False
"Põlva maakond, Vastse-Kuuste vald, Vooreküla, Saare",26.8568899,58.17694390000001,False
"Harju maakond, Viimsi vald, Rohuneeme küla, Sääre tee 22",24.7968922,59.565597,False
"Harju maakond, Tallinn, Pirita linnaosa, Käokannu tee 5",24.8867111,59.4879785,False
"Harju maakond, Harku vald, Tabasalu alevik, Jõhvika tn 27",24.5706811,59.41640409999999,False
"Ida-Viru maakond, Narva linn, Kannikese tn 62",28.0486283,59.43188899999999,False
"Saare maakond, Lääne-Saare vald, Vaivere küla, Paju",,,True
"Tartu maakond, Tartu linn, Ida tn 3",26.756872,58.381382,False
"Harju maakond, Rae vald, Järveküla, Rätsepa põik 8",24.8333747,59.3767345,False
"Harju maakond, Rae vald, Järveküla, Rätsepa põik 5",24.8333747,59.3767345,False
"Harju maakond, Viimsi vald, Tammneeme küla, Tammneeme tee 7",24.8778829,59.53071899999999,False
"Pärnu maakond, Are vald, Lepplaane küla, Männituka",24.6386969,58.4890839,False
"Pärnu maakond, Varbla vald, Muriste küla, Kuuse",23.660828,58.51799499999999,False
"Harju maakond, Tallinn, Kesklinna linnaosa, Suurtüki tn 4d",24.745739800000006,59.44138719999999,False
"Harju maakond, Rae vald, Rae küla, Vahesoo tee 1",24.8360021,59.39255639999999,False
"Lääne maakond, Ridala vald, Paralepa alevik, Pronksi tn 17",23.5284754,58.92637999999999,False
"Harju maakond, Rae vald, Rae küla, Indreku tee 2",24.8663124,59.3839414,False
"Valga maakond, Otepää vald, Pühajärve küla, Männi tn 10",26.4779467,58.05034449999999,False
"Harju maakond, Saue linn, Muskaadi tn 10",24.564242,59.3154456,False
"Harju maakond, Kiili vald, Vaela küla, Lepiku tee 12",24.8240401,59.32525069999999,False
"Rapla maakond, Kohila vald, Aandu küla, Eriku",24.73425,59.1694279,False
"Lääne-Viru maakond, Rakvere linn, Oja tn 16",26.3467832,59.35292729999999,False
"Tartu maakond, Tartu vald, Äksi alevik, Vikerkaare tn 2",26.673899,58.5223596,False
"Harju maakond, Tallinn, Kristiine linnaosa, Mõtuse tn 26a",24.7099709,59.41895329999999,False
"Harju maakond, Tallinn, Pirita linnaosa, Oblika tee 16",24.8645467,59.4880843,False
"Harju maakond, Tallinn, Haabersti linnaosa, Vaalu tn 17",24.601373100000004,59.4330377,False
"Tartu maakond, Tähtvere vald, Märja alevik, Päikese tn 6",26.6535891,58.36158070000001,False
"Harju maakond, Viimsi vald, Haabneeme alevik, Nurmiku tee 6",24.8097265,59.52182220000001,False
"Harju maakond, Tallinn, Haabersti linnaosa, Sepapere tn 17",24.6240713,59.425272,False
"Harju maakond, Rae vald, Peetri alevik, Niine tee 6",24.800803,59.4020564,False
"Harju maakond, Saku vald, Üksnurme küla, Pärnaõie tn 7",24.6457736,59.2865528,False
"Harju maakond, Saku vald, Saku alevik, Pärna tn 1",24.6647706,59.30423189999999,False
"Harju maakond, Kiili vald, Vaela küla, Lageda tee 8",24.8254508,59.3231766,False
"Harju maakond, Kiili vald, Lähtse küla, Kriilemetsa",24.8542,59.2935,False
"Harju maakond, Jõelähtme vald, Manniva küla, Kivikirve tee 2b",25.1319193,59.47229160000001,False
"Valga maakond, Otepää vald, Pühajärve küla, Lehe 1",26.4734829,58.04770300000001,False
"Harju maakond, Rae vald, Rae küla, Loopera tee 44",24.8550398,59.39213789999999,False
"Harju maakond, Maardu linn, Murelipuu pst 8",24.937073100000006,59.47415989999999,False
"Harju maakond, Rae vald, Järveküla, Rätsepa põik 7",24.8333747,59.3767345,False
"Pärnu maakond, Varbla vald, Muriste küla, Laiuotsa",23.660828,58.51799499999999,False
"Harju maakond, Tallinn, Haabersti linnaosa, Siia tn 12",24.5799541,59.44737680000001,False
"Viljandi maakond, Suure-Jaani vald, Lõhavere küla, Vahtramäe-Rebase",25.4817,58.55079989999999,False
"Lääne maakond, Ridala vald, Paralepa alevik, Kanarbiku tn 9",23.5389046,58.926548200000006,False
"Saare maakond, Lääne-Saare vald, Keskranna küla, Metsaääre",,,True
"Tartu maakond, Ülenurme vald, Ülenurme alevik, Mõisniku tn 53",26.7320437,58.31483420000001,False
"Tartu maakond, Ülenurme vald, Õssu küla, Karja tee 25",26.6532017,58.36630839999999,False
"Harju maakond, Harku vald, Tabasalu alevik, Keskpäeva tee 3",24.5612294,59.4328183,False
"Harju maakond, Rae vald, Jüri alevik, Tuule põik 8",24.9106342,59.3590969,False
"Harju maakond, Rae vald, Jüri alevik, Võsa tn 10",24.9036602,59.35067160000001,False
"Võru maakond, Võru vald, Verijärve küla, Taaberi",27.0663519,57.8141359,False
"Tartu maakond, Tartu linn, Pallase pst 42",26.7871347,58.3585494,False
"Ida-Viru maakond, Alajõe vald, Karjamaa küla, Hõbevaasi",27.4801919,59.010070000000006,False
"Harju maakond, Tallinn, Lasnamäe linnaosa, Raadiku tn 8a/1",24.8838249,59.4406978,False
"Harju maakond, Tallinn, Pirita linnaosa, Ranniku tee 45",24.8583795,59.4887456,False
"Harju maakond, Viimsi vald, Haabneeme alevik, Idapõllu tee 4",24.8296932,59.5136409,False
"Harju maakond, Tallinn, Haabersti linnaosa, Merirahu tn 80",24.6128257,59.446385600000006,False
"Saare maakond, Muhu vald, Võiküla, Mäe",23.3915999,58.5508999,False
"Pärnu maakond, Paikuse vald, Seljametsa küla, Hõbemäe",24.657375,58.35720000000001,False
"Harju maakond, Viimsi vald, Kelvingi küla, Koidu tee 40",24.8392523,59.5527104,False
"Harju maakond, Viimsi vald, Haabneeme alevik, Nugise tee 8",24.8232948,59.5189938,False
"Harju maakond, Tallinn, Kristiine linnaosa, Püü tn 5",24.7193014,59.4119823,False
"Harju maakond, Viimsi vald, Haabneeme alevik, Hundi tee 18",24.8238719,59.51759219999999,False
"Ida-Viru maakond, Kohtla vald, Saka küla, Merepiiri",27.2277,59.4294,False
"Harju maakond, Saue vald, Hüüru küla, Jõe tee 40",24.513876100000004,59.38437370000001,False
"Harju maakond, Harku vald, Suurupi küla, Pärtli tee 37",24.4237318,59.47173739999999,False
"Pärnu maakond, Audru vald, Papsaare küla, Meremetsa põik 9",24.4090684,58.39596139999999,False
"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Graniidi tn 12a/2",24.7333637,59.4466046,False
"Harju maakond, Tallinn, Kristiine linnaosa, Keemia tn 7",24.7092241,59.4274003,False
"Tartu maakond, Rõngu vald, Käärdi alevik, Mesika tn 19",26.4032327,58.2091422,False
"Harju maakond, Saue vald, Alliku küla, Väriheina tee 6",24.5969827,59.36480589999999,False
"Harju maakond, Viimsi vald, Miiduranna küla, Lahe tee 6/2",24.8230195,59.4973046,False
"Harju maakond, Tallinn, Haabersti linnaosa, Reha tn 16",24.6197412,59.4242554,False
"Tartu maakond, Luunja vald, Pajukurmu küla, Kolga",27.08075,58.40826899999999,False
"Harju maakond, Rae vald, Järveküla, Kaare tee 3/2",24.797230300000006,59.3912872,False
"Harju maakond, Kiili vald, Kiili alev, Sireli tn 5",24.8395682,59.3086497,False
"Harju maakond, Maardu linn, Pirnipuu pst 91",24.9615814,59.4709703,False
"Harju maakond, Rae vald, Peetri alevik, Kungla tee 39 // Niine tee 3",24.7999782,59.40192310000001,False
"Harju maakond, Harku vald, Rannamõisa küla, Allika tee 2",24.494428600000006,59.44326419999999,False
"Lääne maakond, Haapsalu linn, Neidude tn 2a",23.5347909,58.9500089,False
"Pärnu maakond, Varbla vald, Helmküla, Karotami",23.7466999,58.4503999,False
"Harju maakond, Kernu vald, Kirikla küla, Urva",24.5266969,59.13955,False
"Tartu maakond, Tartu vald, Vahi alevik, Mõisavärava põik 3",26.7356933,58.40009010000001,False
"Harju maakond, Viimsi vald, Lubja küla, Mäealuse tee 19",24.8540846,59.5116178,False
"Harju maakond, Tallinn, Lasnamäe linnaosa, Pallasti tn 52",24.7996016,59.43404820000001,False
"Tartu maakond, Tartu vald, Vahi alevik, Mõisa pst 3",26.7267536,58.40125499999999,False
"Tartu maakond, Nõo vald, Illi küla, Allika vkt 16",26.449239,58.185244,False
"Harju maakond, Kiili vald, Kiili alev, Vaska tn 6",24.8344146,59.3091517,False
"Harju maakond, Jõelähtme vald, Jõesuu küla, Jõeääre tee 8",25.1533531,59.47361,False
"Harju maakond, Tallinn, Pirita linnaosa, Kressi tee 24",24.8757079,59.4866116,False
"Harju maakond, Saue vald, Laagri alevik, Soosambla tn 16",24.60715,59.3609702,False
"Ida-Viru maakond, Lüganuse vald, Matka küla, Saarekünka",27.0118269,59.3876459,False
"Jõgeva maakond, Mustvee linn, Pargi tn 17",26.9460726,58.854879,False
"Tartu maakond, Ülenurme vald, Soinaste küla, Tuule tn 10",26.691362800000004,58.33892809999999,False
"Pärnu maakond, Pärnu linn, Papiniidu tn 62",24.5426967,58.36619519999999,False
"Harju maakond, Kiili vald, Luige alevik, Päikese põik 9",24.7655034,59.31967999999999,False
"Harju maakond, Viimsi vald, Pärnamäe küla, Lauka tee 3",24.868659,59.4982377,False
"Saare maakond, Lääne-Saare vald, Muratsi küla, Tamme tee 9",,,True
"Tartu maakond, Tartu vald, Vahi alevik, Nõmmeringi tn 4",26.6965364,58.42065450000001,False
"Harju maakond, Viimsi vald, Randvere küla, Kooliaia tee 1",24.9064176,59.50225349999999,False
"Harju maakond, Kiili vald, Kiili alev, Voore tn 8",24.8499864,59.3022323,False
"Harju maakond, Rae vald, Peetri alevik, Salu tee 60/1",24.8018052,59.39347160000001,False
"Saare maakond, Lääne-Saare vald, Upa küla, Nartsissi",,,True
"Harju maakond, Tallinn, Pirita linnaosa, Punga tn 15",24.829669,59.45626679999999,False
"Tartu maakond, Tartu vald, Vahi alevik, Pargi põik 2",26.7375314,58.4033255,False
"Harju maakond, Saku vald, Kiisa alevik, Sireli tn 4",24.6777296,59.2414855,False
"Harju maakond, Rae vald, Jüri alevik, Suve põik 2",24.903865600000003,59.35261209999999,False
"Pärnu maakond, Sauga vald, Tammiste küla, Luste tee 3",24.5946,58.38199989999999,False
"Harju maakond, Kiili vald, Kiili alev, Looaasa tn 1",24.8344146,59.3091517,False
"Harju maakond, Saku vald, Tänassilma küla, Vetevana tee 4",24.647113600000004,59.346378400000006,False
"Harju maakond, Tallinn, Kristiine linnaosa, Mõtuse tn 20",24.711143,59.42022320000001,False
"Lääne-Viru maakond, Vihula vald, Käsmu küla, Salu tn 1b",25.9153289,59.6038314,False
"Harju maakond, Rae vald, Järveküla, Vasara tee 9",24.8182027,59.38003379999999,False
"Harju maakond, Saku vald, Üksnurme küla, Loo tee 2",24.6431185,59.28805010000001,False
"Tartu maakond, Ülenurme vald, Külitse alevik, Käre",26.6143,58.3243,False
"Viljandi maakond, Viljandi vald, Sinialliku küla, Lauri-Juhani/1",25.552346,58.3100929,False
"Harju maakond, Harku vald, Tabasalu alevik, Keskpäeva tee 9",24.5601753,59.4332789,False
"Viljandi maakond, Suure-Jaani vald, Vastemõisa küla, Lepiku",25.4410999,58.44139990000001,False
"Harju maakond, Harku vald, Rannamõisa küla, Tilgu tee 8",24.4937255,59.443455500000006,False
"Harju maakond, Rae vald, Järveküla, Männimetsa tee 16",24.7666363,59.37014749999999,False
"Võru maakond, Rõuge vald, Toodsi küla, Mõisamäe",26.976294,57.730872,False
"Harju maakond, Tallinn, Haabersti linnaosa, Käänu tn 15",24.572429100000004,59.43915690000001,False
"Harju maakond, Rae vald, Patika küla, Jõekääru tee 28",24.9440234,59.3194323,False
"Harju maakond, Raasiku vald, Aruküla alevik, Männiku tee 37b",25.0609617,59.3590965,False
"Pärnu maakond, Pärnu linn, Auli tn 11",24.5047798,58.37832210000001,False
"Harju maakond, Jõelähtme vald, Iru küla, Ämma tee 52",24.913536800000006,59.4530643,False
"Tartu maakond, Ülenurme vald, Ülenurme alevik, Loopealse tn 13",26.7275823,58.32486280000001,False
"Tartu maakond, Luunja vald, Veibri küla, Jaanilille tee 7",26.7933508,58.34878829999999,False
"Harju maakond, Tallinn, Lasnamäe linnaosa, Pallasti tn 50",24.7986242,59.43228319999999,False
"Harju maakond, Keila vald, Laulasmaa küla, Kurekella tee 3",24.2641963,59.3654189,False
"Harju maakond, Tallinn, Pirita linnaosa, Pärniku tee 2",24.8422607,59.4872632,False
"Harju maakond, Tallinn, Kesklinna linnaosa, J. Poska tn 11",24.779128,59.4346906,False
"Tartu maakond, Tartu linn, Hommiku tn 6b",26.6944703,58.37429570000001,False
"Harju maakond, Padise vald, Madise küla, Niidu",24.125239,59.287693,False
"Harju maakond, Tallinn, Haabersti linnaosa, Printsu tee 2",24.6200507,59.43264050000001,False
"Pärnu maakond, Sauga vald, Vainu küla, Vainu-Ludvigi",24.6471839,58.414249,False
"Hiiu maakond, Hiiu vald, Luidja küla, Jäska",22.3868,58.93169990000001,False
"Tartu maakond, Kambja vald, Sulu küla, Laane/1",26.575177000000004,58.207428,False
"Harju maakond, Tallinn, Pirita linnaosa, E. Särgava allee 6",24.8618707,59.455849,False
"Harju maakond, Keila linn, Pargi tn 38",24.3959385,59.3092218,False
"Harju maakond, Kiili vald, Nabala küla, Kuldnoka tee 11",24.8708192,59.27591839999999,False
"Tartu maakond, Luunja vald, Põvvatu küla, Toonekure tee 3",26.847492300000006,58.36404930000001,False
"Harju maakond, Tallinn, Kristiine linnaosa, Siidisaba tn 10",24.7227812,59.41486619999999,False
"Harju maakond, Saue vald, Alliku küla, Pääsukese tee 3",24.5900732,59.3693623,False
"Harju maakond, Jõelähtme vald, Kaberneeme küla, Karilaidi",25.2745913,59.5206946,False
"Harju maakond, Tallinn, Kristiine linnaosa, Mooni tn 63",24.7084024,59.42147560000001,False
"Harju maakond, Viimsi vald, Püünsi küla, Pilliroo tee 4",24.7952313,59.5436527,False
"Harju maakond, Raasiku vald, Aruküla alevik, Männiku tee 30b",25.0592098,59.3598507,False
"Harju maakond, Rae vald, Järveküla, Vasara tee 6a",24.8167552,59.3806871,False
"Harju maakond, Rae vald, Järveküla, Vibu tee 5",24.8176808,59.3831061,False
"Harju maakond, Harku vald, Tabasalu alevik, Lehe tee 7",24.532388,59.4339951,False
"Harju maakond, Kiili vald, Kangru alevik, Pihlaka tn 1",24.7813504,59.3457878,False
"Harju maakond, Kiili vald, Kiili alev, Põllu tn 2",24.8323956,59.30657369999999,False
"Harju maakond, Kiili vald, Kiili alev, Toominga tn 13",24.8461676,59.303594200000006,False
"Võru maakond, Võru vald, Võlsi küla, Tamulakalda tn 17",27.0010885,57.8305956,False
"Harju maakond, Kiili vald, Luige alevik, Aia tn 4",24.780856,59.3225759,False
"Harju maakond, Rae vald, Karla küla, Pärna tee 18",24.9313758,59.36435789999999,False
"Harju maakond, Jõelähtme vald, Neeme küla, Sihi tee 15",25.1540999,59.52829999999999,False
"Harju maakond, Tallinn, Haabersti linnaosa, Taludevahe tn 54",24.5720274,59.43885849999999,False
"Harju maakond, Saku vald, Saku alevik, Ülase tn 7",24.6675484,59.3055877,False
"Harju maakond, Viimsi vald, Randvere küla, Kuslapuu tee 16",24.9027881,59.50611740000001,False
"Harju maakond, Rae vald, Järveküla, Männimetsa tee 8",24.7666363,59.37014749999999,False
"Harju maakond, Rae vald, Järveküla, Mõõga tee 22",24.8195473,59.3821548,False
"Pärnu maakond, Pärnu linn, Kirsi tn 46",24.50771,58.39947859999999,False
"Tartu maakond, Tartu linn, Palsami tn 11",26.6825501,58.36582760000001,False
"Harju maakond, Tallinn, Pirita linnaosa, Päevakoera tn 10",24.8805627,59.47733519999999,False
"Harju maakond, Rae vald, Peetri alevik, Vägeva tee 38",24.8065907,59.3934294,False
"Tartu maakond, Tartu linn, Kalevi tn 113",26.7344084,58.36275300000001,False
"Harju maakond, Rae vald, Peetri alevik, Kuusekese tn 4a/4",24.814765,59.403489,False
"Harju maakond, Rae vald, Järveküla, Vana-Veski tee 11",24.8046666,59.3876909,False
"Harju maakond, Tallinn, Kristiine linnaosa, Tiiva tn 41",24.7212925,59.42042799999999,False
"Harju maakond, Rae vald, Assaku alevik, Silvia tn 3",24.8339153,59.37362439999999,False
"Harju maakond, Harku vald, Muraste küla, Hansu tee 16",24.4527984,59.45660780000001,False
"Tartu maakond, Tartu linn, Kummeli tn 18",26.7191557,58.4010036,False
"Harju maakond, Saku vald, Tänassilma küla, Johannese tee 6",24.6441129,59.3462936,False
"Tartu maakond, Tartu vald, Tila küla, Kolde",26.7598,58.41509989999999,False
"Tartu maakond, Tartu vald, Tila küla, Pärna allee 14",26.7435765,58.4069505,False
"Viljandi maakond, Viljandi vald, Viiratsi alevik, Kulli tn 8",25.6457538,58.36531020000001,False
"Harju maakond, Rae vald, Peetri alevik, Aruheina tee 3",24.8045033,59.40217339999999,False
"Harju maakond, Jõelähtme vald, Iru küla, Metsa tee 9a",24.915436,59.4594681,False
"Harju maakond, Keila linn, Sopsu-Tooma tn 6",24.4007088,59.3118801,False
"Harju maakond, Rae vald, Järveküla, Vasara tee 1",24.815306,59.38054320000001,False
"Rapla maakond, Märjamaa vald, Veski küla, Tõnsu",24.529661,58.78953989999999,False
"Harju maakond, Tallinn, Haabersti linnaosa, Looga tn 17",24.6732511,59.427218,False
"Harju maakond, Tallinn, Nõmme linnaosa, Valdeku tn 41",24.6989894,59.381453500000006,False
"Pärnu maakond, Paikuse vald, Paikuse alev, Looga tee 12",24.6141969,58.3628902,False
"Harju maakond, Harku vald, Tiskre küla, Alasniidu põik 16/2",24.576928100000003,59.41900320000001,False
"Tartu maakond, Tartu vald, Vahi alevik, Joosepi 1",26.7276769,58.404056,False
"Pärnu maakond, Sauga vald, Tammiste küla, Laanelinnu tee 2",24.5946,58.38199989999999,False
"Harju maakond, Tallinn, Haabersti linnaosa, Kristeni tn 16",24.5773036,59.4380859,False
"Harju maakond, Rae vald, Peetri alevik, Kungla tee 29",24.8008047,59.40275010000001,False
"Tartu maakond, Tartu vald, Vahi alevik, Viirpuu tn 5a",26.7125726,58.4069558,False
"Harju maakond, Rae vald, Järveküla, Vibu tee 3a",24.8176808,59.3831061,False
"Harju maakond, Tallinn, Kesklinna linnaosa, J. Poska tn 31",24.7827229,59.43693529999999,False
"Lääne-Viru maakond, Kadrina vald, Arbavere küla, Rannamardi",25.9529239,59.439358,False
"Harju maakond, Saue vald, Hüüru küla, Vatsla tee 7",24.5589597,59.39184890000001,False
"Harju maakond, Viimsi vald, Püünsi küla, Kepsu tee 6",24.8055658,59.54451379999999,False
"Harju maakond, Saue linn, Kadakamarja tn 22/9",24.5633074,59.3173965,False
"Harju maakond, Saue vald, Laagri alevik, Pilliroo tn 75",24.6037958,59.35921469999999,False
"Harju maakond, Maardu linn, Õunapuu pst 4",24.9204434,59.4767449,False
"Harju maakond, Rae vald, Järveküla, Mõõga tee 20",24.8195473,59.3821548,False
"Harju maakond, Rae vald, Järveküla, Mõõga tee 8",24.8195473,59.3821548,False
"Harju maakond, Rae vald, Järveküla, Mõõga tee 6",24.8195473,59.3821548,False
"Harju maakond, Rae vald, Järveküla, Mõõga tee 14",24.8195473,59.3821548,False
"Harju maakond, Rae vald, Järveküla, Mõõga tee 12",24.8195473,59.3821548,False
"Harju maakond, Rae vald, Järveküla, Mõõga tee 9",24.8195473,59.3821548,False
"Harju maakond, Maardu linn, Maarjaheina tee 3",24.9276723,59.47744589999999,False
"Harju maakond, Rae vald, Rae küla, Tulbi tee 38",24.856842,59.38919179999999,False
"Lääne-Viru maakond, Vihula vald, Kiva küla, Kaarli",26.2789039,59.54374290000001,False
"Saare maakond, Salme vald, Ula küla, Vahtra",22.127085,58.0576769,False
"Harju maakond, Rae vald, Järveküla, Vibu tee 7",24.8152489,59.3823529,False
"Harju maakond, Tallinn, Nõmme linnaosa, Hirve tn 18",24.6267726,59.36206689999999,False
"Harju maakond, Tallinn, Pirita linnaosa, Saariku tee 3",24.8488306,59.484694,False
"Harju maakond, Kiili vald, Kiili alev, Sausti tee 7",24.8298178,59.30799709999999,False
"Tartu maakond, Tartu linn, Veeriku tn 6",26.6949507,58.375209100000006,False
"Harju maakond, Tallinn, Kesklinna linnaosa, Pirita tee 26",24.8060258,59.4475898,False
"Harju maakond, Nissi vald, Riisipere alevik, Kungla tn 4",24.3107852,59.1196551,False
"Harju maakond, Tallinn, Haabersti linnaosa, Noorkuu tn 12",24.6194656,59.4314673,False
"Harju maakond, Tallinn, Kesklinna linnaosa, Eha tn 4",24.7280652,59.4345171,False
"Harju maakond, Rae vald, Rae küla, Tammeraja tee 15",24.8685356,59.38558079999999,False
"Harju maakond, Kiili vald, Luige alevik, Side tn 36",24.7710915,59.3218075,False
"Harju maakond, Tallinn, Pirita linnaosa, Lodumetsa tee 27",24.8590542,59.49005210000001,False
"Lääne maakond, Noarootsi vald, Elbiku küla / Ölbäck, Karjase tee 10",23.529765,59.157687900000006,False
"Lääne maakond, Noarootsi vald, Spithami küla / Spithamn, Männi tee 1/2",23.52665,59.21687599999999,False
"Harju maakond, Raasiku vald, Raasiku alevik, Paju tn 21",25.1837603,59.3720912,False
"Tartu maakond, Tartu linn, Palsami tn 9",26.6831054,58.3657238,False
"Harju maakond, Harku vald, Tabasalu alevik, Keskpäeva tee 11",24.5596847,59.43358989999999,False
"Lääne-Viru maakond, Rakke vald, Ao küla, Seene",26.201575,58.999278,False
"Harju maakond, Kiili vald, Vaela küla, Lepiku tee 7",24.824237600000004,59.3266936,False
"Saare maakond, Lääne-Saare vald, Upa küla, Kullerkupu",,,True
"Harju maakond, Rae vald, Patika küla, Sirmiku tee 1",24.9287999,59.31189989999999,False
"Harju maakond, Tallinn, Pirita linnaosa, Vabarna tee 51",24.8759995,59.49034320000001,False
"Harju maakond, Paldiski linn, Majaka tee 8a",24.042171300000003,59.3669777,False
"Saare maakond, Pihtla vald, Kailuka küla, Maru",22.6999529,58.2407639,False
"Lääne maakond, Ridala vald, Ammuta küla, Käbi",23.59592,58.8342689,False
"Harju maakond, Tallinn, Kesklinna linnaosa, Paldiski mnt 5 // Harju maakond, Tallinn, Kesklinna linnaosa, Paldiski mnt 7",24.7595564,59.42685179999999,False
"Tartu maakond, Ülenurme vald, Ülenurme alevik, Paruni tn 87",26.730843,58.3105307,False
"Harju maakond, Tallinn, Haabersti linnaosa, Oja tn 71",24.6080319,59.429329900000006,False
"Harju maakond, Rae vald, Järveküla, Vibu tee 22",24.8146358,59.3810641,False
"Viljandi maakond, Kolga-Jaani vald, Vissuvere küla, Posti",25.859896,58.54285900000001,False
"Saare maakond, Pöide vald, Pöide küla, Köstri",23.0450999,58.5073,False
"Viljandi maakond, Viljandi linn, Mooni tn 12",25.6090987,58.37910599999999,False
"Harju maakond, Tallinn, Haabersti linnaosa, Vana-Rannamõisa tee 1h/2",24.6209668,59.43201550000001,False
"Harju maakond, Kiili vald, Kangru alevik, Viirpuu tn 5",24.7781045,59.3468343,False
"Tartu maakond, Võnnu vald, Lääniste küla, Rukkilille",27.1362469,58.26846800000001,False
"Jõgeva maakond, Kasepää vald, Omedu küla, Muri",27.025831,58.7704979,False
"Harju maakond, Tallinn, Haabersti linnaosa, Vigla tn 6",24.6175438,59.42527749999999,False
"Harju maakond, Rae vald, Rae küla, Tulbi tee 42",24.8562003,59.38880369999999,False
"Harju maakond, Harku vald, Tabasalu alevik, Põllu tee 11",24.5577432,59.4327499,False
"Tartu maakond, Ülenurme vald, Soinaste küla, Rattasepa tee 27",26.6984629,58.33891339999999,False
"Lääne-Viru maakond, Kadrina vald, Ama küla, Väriheina",26.071241,59.42896689999999,False
"Tartu maakond, Nõo vald, Vissi küla, Pihla",26.4436,58.2555,False
"Tartu maakond, Ülenurme vald, Soinaste küla, Ülevälja tn 17",26.707537800000004,58.340162,False
"Lääne maakond, Haapsalu linn, Sadama tn 3",23.532689,58.95110260000001,False
"Järva maakond, Türi vald, Laupa küla, Väljaotsa",25.3695909,58.752773,False
"Põlva maakond, Vastse-Kuuste vald, Valgemetsa küla, Varblase",26.977,58.1505,False
"Harju maakond, Kiili vald, Luige alevik, Lehola tn 14",24.7777939,59.33713669999999,False
"Harju maakond, Tallinn, Haabersti linnaosa, Lesta tn 3a",24.6031965,59.4479484,False
"Tartu maakond, Tartu vald, Tila küla, Kaupmehe tn 1",26.7407544,58.4023269,False
"Harju maakond, Viimsi vald, Laiaküla, Käära tee 4/2",24.9187644,59.47252519999999,False
"Tartu maakond, Tartu vald, Vahi alevik, Mõisatamme tn 6",26.7291777,58.4053186,False
"Harju maakond, Saku vald, Saku alevik, Pähklimäe tee 6",24.6340852,59.3024119,False
"Harju maakond, Viimsi vald, Randvere küla, Jugapuu tee 22",24.9012403,59.50771629999999,False
"Harju maakond, Tallinn, Haabersti linnaosa, Räime tn 44",24.5794428,59.44493070000001,False
"Harju maakond, Rae vald, Järveküla, Kirve tee 7",24.8160574,59.3794435,False
"Tartu maakond, Tartu vald, Lombi küla, Tõrvalille tn 7",26.7680561,58.4310453,False
"Harju maakond, Rae vald, Rae küla, Tulbi tee 20",24.8581646,59.387924700000006,False
"Harju maakond, Tallinn, Kristiine linnaosa, Tüve tn 25",24.7101319,59.4088809,False
"Harju maakond, Harku vald, Tabasalu alevik, Hommiku tee 40",24.5576893,59.4314689,False
"Pärnu maakond, Koonga vald, Oidrema küla, Aaduni",23.9297556,58.5971637,False
"Saare maakond, Kihelkonna vald, Pajumõisa küla, Kungla",22.06795,58.37192890000001,False
"Harju maakond, Kiili vald, Kiili alev, Ristiku tn 3",24.8262525,59.3081265,False
"Harju maakond, Maardu linn, Murelipuu pst 10",24.9371185,59.474008,False
"Harju maakond, Rae vald, Järveküla, Kaare tee 5/1",24.7988848,59.39054169999999,False
"Jõgeva maakond, Põltsamaa linn, Kannikese tn 6",25.9689929,58.66140559999999,False
